"Kernel Name","fa_prefill_qw_db",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x751f2b76dee0","@P5   FMUL R123, R123, 1.4426950216293334961","38","22","38","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"0x751f2b76def0","@P4   PLOP3.LUT P2, PT, P0, PT, PT, 0x80, 0x8","52","35","52","266240","8519680","8429568","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"0x751f2b76df00","@P6   FSETP.GEU.AND P0, PT, R135, -126, PT","8","0","8","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76df10","@P5   FSETP.GEU.AND P3, PT, R123, -126, PT","10","0","10","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76df20","@P6   PLOP3.LUT P1, PT, P0, PT, PT, 0x80, 0x8","61","38","61","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38"
"0x751f2b76df30","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","30","15","30","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x751f2b76df40","@P5   PLOP3.LUT P0, PT, P3, PT, PT, 0x80, 0x8","30","15","30","266240","8519680","8454144","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x751f2b76df50","@!P2  FMUL R117, R117, 0.5","43","31","43","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31"
"0x751f2b76df60","      FSETP.NEU.AND P3, PT, R133, -1.00000001504746621988e+30, PT","17","0","17","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76df70","@P4   MUFU.EX2 R36, R117","38","31","38","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31"
"0x751f2b76df80","@!P1  FMUL R135, R135, 0.5","25","8","25","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x751f2b76df90","@!P0  FMUL R123, R123, 0.5","81","58","81","266240","8519680","0","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58"
"0x751f2b76dfa0","@P6   MUFU.EX2 R40, R135","9","0","9","266240","8519680","8421376","32","31","31","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76dfb0","      CS2R R116, SRZ","77","59","77","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","0","0"
"0x751f2b76dfc0","@P3   FADD R133, R133, -R28","28","13","28","266240","8519680","8454144","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"0x751f2b76dfd0","@P3   FMUL R133, R133, 1.4426950216293334961","63","45","63","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"0x751f2b76dfe0","@P5   MUFU.EX2 R42, R123","19","0","19","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76dff0","@!P2  FMUL R36, R36, R36","14","0","14","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e000","      FSETP.NEU.AND P2, PT, R137, -1.00000001504746621988e+30, PT","12","0","12","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e010","@P4   MOV R116, R36","81","59","81","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59"
"0x751f2b76e020","      FSETP.NEU.AND P4, PT, R127, -1.00000001504746621988e+30, PT","16","0","16","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e030","      CS2R R122, SRZ","103","82","103","266240","8519680","8519680","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","0","0"
"0x751f2b76e040","@!P1  FMUL R40, R40, R40","11","0","11","266240","8519680","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e050","      PLOP3.LUT P1, PT, PT, PT, PT, 0x80, 0x8","20","0","20","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e060","@P6   MOV R117, R40","80","60","80","266240","8519680","8421376","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60"
"0x751f2b76e070","@P2   FADD R137, R137, -R30","17","0","17","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e080","@!P0  FMUL R42, R42, R42","15","0","15","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e090","@P3   FSETP.GEU.AND P0, PT, R133, -126, PT","13","0","13","266240","8519680","8454144","32","31","31","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e0a0","@P2   FMUL R137, R137, 1.4426950216293334961","25","15","25","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x751f2b76e0b0","@P4   FADD R127, R127, -R30","14","0","14","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e0c0","@P5   MOV R122, R42","10","0","10","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e0d0","@P3   PLOP3.LUT P1, PT, P0, PT, PT, 0x80, 0x8","42","23","42","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e0e0","@P4   FMUL R127, R127, 1.4426950216293334961","35","18","35","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18"
"0x751f2b76e0f0","@P2   FSETP.GEU.AND P6, PT, R137, -126, PT","21","0","21","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e100","      PLOP3.LUT P5, PT, PT, PT, PT, 0x80, 0x8","17","0","17","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e110","@P4   FSETP.GEU.AND P0, PT, R127, -126, PT","44","32","44","266240","8519680","8388608","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32"
"0x751f2b76e120","@P4   PLOP3.LUT P5, PT, P0, PT, PT, 0x80, 0x8","79","63","79","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63"
"0x751f2b76e130","@!P1  FMUL R133, R133, 0.5","16","0","16","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e140","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","10","0","10","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e150","@P2   PLOP3.LUT P0, PT, P6, PT, PT, 0x80, 0x8","26","15","26","266240","8519680","8388608","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x751f2b76e160","@P3   MUFU.EX2 R36, R133","14","0","14","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e170","@!P5  FMUL R127, R127, 0.5","140","129","140","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129"
"0x751f2b76e180","      CS2R R132, SRZ","59","44","59","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0"
"0x751f2b76e190","@P4   MUFU.EX2 R40, R127","44","37","44","266240","8519680","8388608","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37"
"0x751f2b76e1a0","@!P0  FMUL R137, R137, 0.5","18","0","18","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e1b0","@!P1  FMUL R36, R36, R36","33","12","33","266240","8519680","0","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0x751f2b76e1c0","      FSETP.NEU.AND P1, PT, R129, -1.00000001504746621988e+30, PT","10","0","10","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e1d0","@P2   MUFU.EX2 R42, R137","43","22","43","266240","8519680","8388608","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"0x751f2b76e1e0","@P3   MOV R123, R36","37","19","37","266240","8519680","8454144","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19"
"0x751f2b76e1f0","      FSETP.NEU.AND P3, PT, R121, -1.00000001504746621988e+30, PT","22","0","22","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e200","@!P5  FMUL R40, R40, R40","153","138","153","266240","8519680","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138","0","0","0"
"0x751f2b76e210","      FSETP.NEU.AND P5, PT, R119, -1.00000001504746621988e+30, PT","12","0","12","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e220","      CS2R R136, SRZ","9","0","9","266240","8519680","8519680","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e230","@P1   FADD R129, R129, -R28","105","81","105","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81"
"0x751f2b76e240","@P4   MOV R118, R40","14","0","14","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e250","      PLOP3.LUT P4, PT, PT, PT, PT, 0x80, 0x8","21","0","21","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e260","@P1   FMUL R129, R129, 1.4426950216293334961","32","10","32","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x751f2b76e270","@P3   FADD R121, R121, -R28","21","0","21","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e280","@!P0  FMUL R42, R42, R42","16","0","16","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e290","@P1   FSETP.GEU.AND P0, PT, R129, -126, PT","53","38","53","266240","8519680","8429568","32","31","31","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38"
"0x751f2b76e2a0","@P3   FMUL R121, R121, 1.4426950216293334961","27","0","27","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e2b0","@P5   FADD R119, R119, -R30","20","0","20","266240","8519680","8364032","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e2c0","@P2   MOV R120, R42","19","0","19","266240","8519680","8388608","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e2d0","      PLOP3.LUT P2, PT, PT, PT, PT, 0x80, 0x8","35","24","35","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e2e0","@P1   PLOP3.LUT P4, PT, P0, PT, PT, 0x80, 0x8","30","17","30","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17"
"0x751f2b76e2f0","@P5   FMUL R42, R119, 1.4426950216293334961","14","0","14","266240","8519680","8364032","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e300","@P3   FSETP.GEU.AND P0, PT, R121, -126, PT","11","0","11","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e310","      MOV R119, RZ","20","0","20","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e320","@P5   FSETP.GEU.AND P6, PT, R42, -126, PT","47","32","47","266240","8519680","8364032","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32"
"0x751f2b76e330","@P3   PLOP3.LUT P2, PT, P0, PT, PT, 0x80, 0x8","8","0","8","266240","8519680","8421376","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e340","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x8","26","11","26","266240","8519680","8519680","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x751f2b76e350","@P5   PLOP3.LUT P0, PT, P6, PT, PT, 0x80, 0x8","36","18","36","266240","8519680","8364032","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18"
"0x751f2b76e360","@!P4  FMUL R129, R129, 0.5","35","22","35","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"0x751f2b76e370","      PLOP3.LUT P6, PT, PT, PT, PT, 0x80, 0x8","13","0","13","266240","8519680","8519680","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x751f2b76e380","@P1   MUFU.EX2 R36, R129","53","36","53","266240","8519680","8429568","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36"
"0x751f2b76e390","@!P2  FMUL R121, R121, 0.5","46","33","46","266240","8519680","0","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33"
"0x751f2b76e3a0","@!P0  FMUL R42, R42, 0.5","64","50","64","266240","8519680","0","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"0x751f2b76e3b0","@P3   MUFU.EX2 R40, R121","10","0","10","266240","8519680","8421376","32","31","31","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
