[server] starting; models config = [("q9", "/data/ai-ml/hf-models/qwen35-9b-nvfp4-gguf/Qwen3.5-9B-NVFP4-MTP-GGUF.gguf", Some("/data/ai-ml/hf-models/qwen35-9b-nvfp4-gguf/draft-9b-owntrim-nvfp4head-q4blk.gguf"))]
[worker] Engine ready (MEMRA_FAST=true)
[worker] loading model "q9" <- /data/ai-ml/hf-models/qwen35-9b-nvfp4-gguf/Qwen3.5-9B-NVFP4-MTP-GGUF.gguf
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.1
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.1
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.1
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=0 decode_ms=0.0
[meter] admit id=chatcmpl-9817adc9122c774959cedf207042b49f tenant=default lane=interactive model="q9"
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.2
[tick] act=1 int=1 priming=0 ready=1 decode_ms=6.9
[tick] act=1 int=1 priming=0 ready=1 decode_ms=6.8
[tick] act=1 int=1 priming=0 ready=1 decode_ms=6.9
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.1
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.0
[tick] act=1 int=1 priming=0 ready=0 decode_ms=0.0
[meter] admit id=chatcmpl-18e5ffaa254e6cb46d1ebe786a9a9a64 tenant=default lane=interactive model="q9"
[meter] admit id=chatcmpl-5ffb83824f1b8ab464330d603281125f tenant=default lane=interactive model="q9"
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[tick] act=2 int=2 priming=0 ready=2 decode_ms=9.4
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.7
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.7
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=0 decode_ms=0.0
[meter] admit id=chatcmpl-ecddc0feabab302d4c7fc810b534c0d9 tenant=default lane=interactive model="q9"
[meter] admit id=chatcmpl-f14448afb8d53de364190273a55707c8 tenant=default lane=interactive model="q9"
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[tick] act=2 int=2 priming=0 ready=2 decode_ms=9.3
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=9.1
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=0 decode_ms=0.0
[meter] admit id=chatcmpl-52d3985e86a15f5ffac8cb3cc0f8a17b tenant=default lane=interactive model="q9"
[meter] admit id=chatcmpl-b5a4048cb286ea550881e32a9ae09cda tenant=default lane=interactive model="q9"
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[tick] act=1 int=1 priming=0 ready=1 decode_ms=7.3
[prefix-cache] hit: 226 of 226 prompt tokens from cache (model q9)
[tick] act=2 int=2 priming=0 ready=2 decode_ms=9.1
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.7
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.8
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=8.9
[tick] act=2 int=2 priming=0 ready=2 decode_ms=9.0
